Luke Cummo,Jason Von Flue,Welterweight,U-DEC,2006.0,LasVegas,72.0,170.0,74.0,Orthodox,1980.0,1.74,43.0,1.5,59.0,0.89,55.0,42.0,1.4,72.0,170.0,--,Orthodox,1975.0,1.89,36.0,3.23,52.0,0.62,16.0,58.0,1.5

Jon Fitch,Joshua Burkman,Welterweight,SUB,2006.0,LasVegas,72.0,170.0,74.0,Orthodox,1978.0,2.61,50.0,1.65,54.0,3.6,51.0,56.0,0.8,70.0,170.0,72.0,Orthodox,1980.0,2.69,43.0,3.13,51.0,2.53,36.0,72.0,0.3

Dan Christison,Brad Imes,Heavyweight,SUB,2006.0,LasVegas,80.0,265.0,--,Orthodox,1972.0,4.23,51.0,3.88,54.0,0.0,0.0,37.0,1.1,79.0,265.0,--,Orthodox,1977.0,2.73,31.0,4.24,49.0,1.72,71.0,0.0,1.0

Josh Koscheck,Ansar Chalangov,Welterweight,SUB,2006.0,LasVegas,70.0,170.0,73.0,Orthodox,1977.0,1.79,36.0,2.27,63.0,2.46,48.0,64.0,0.4,69.0,170.0,--,Orthodox,1979.0,0.68,66.0,1.69,54.0,0.0,0.0,0.0,7.6

Chael Sonnen,Trevor Prangley,Middleweight,U-DEC,2006.0,LasVegas,73.0,205.0,73.0,Southpaw,1977.0,3.08,43.0,1.1,62.0,3.81,59.0,66.0,0.4,73.0,185.0,75.0,Orthodox,1972.0,2.59,60.0,2.02,48.0,3.38,55.0,74.0,1.0

Rich Franklin,David Loiseau,Middleweight,U-DEC,2006.0,LasVegas,73.0,185.0,76.0,Southpaw,1974.0,4.1,44.0,2.07,62.0,1.31,66.0,63.0,0.7,72.0,185.0,76.0,Orthodox,1979.0,1.59,44.0,3.64,43.0,0.43,42.0,36.0,0.1

Mike Swick,Steve Vigneault,Middleweight,SUB,2006.0,LasVegas,73.0,170.0,77.0,Orthodox,1979.0,2.36,37.0,2.29,54.0,1.06,50.0,61.0,0.6,70.0,185.0,--,Orthodox,1978.0,2.19,28.0,5.75,44.0,0.0,0.0,100.0,0.0

Georges St-Pierre,BJ Penn,Welterweight,S-DEC,2006.0,LasVegas,71.0,185.0,76.0,Orthodox,1981.0,3.78,53.0,1.4,72.0,4.16,74.0,83.0,1.1,69.0,155.0,70.0,Orthodox,1978.0,2.76,48.0,3.2,56.0,1.19,55.0,74.0,0.5

Nate Marquardt,Joe Doerksen,Middleweight,U-DEC,2006.0,LasVegas,72.0,185.0,74.0,Orthodox,1979.0,2.71,49.0,2.32,55.0,1.87,51.0,70.0,0.8,72.0,185.0,75.0,Orthodox,1977.0,1.43,42.0,2.79,50.0,2.02,33.0,33.0,2.3

Mark Hominick,Yves Edwards,Lightweight,SUB,2006.0,LasVegas,68.0,145.0,68.0,Orthodox,1982.0,4.08,42.0,4.18,69.0,0.25,66.0,71.0,0.9,69.0,155.0,73.0,Southpaw,1976.0,2.91,42.0,2.34,66.0,0.76,53.0,69.0,0.7

Sam Stout,Spencer Fisher,Lightweight,S-DEC,2006.0,LasVegas,69.0,155.0,70.0,Orthodox,1984.0,4.17,28.0,4.08,57.0,0.63,38.0,77.0,0.1,67.0,155.0,68.0,Southpaw,1976.0,3.17,43.0,3.03,64.0,0.67,30.0,60.0,0.8

Jason Lambert,Rob MacDonald,Light Heavyweight,SUB,2006.0,LasVegas,75.0,185.0,75.0,Orthodox,1975.0,3.21,58.0,1.84,50.0,1.35,36.0,28.0,2.4,75.0,205.0,78.0,Orthodox,1978.0,1.8,50.0,2.04,46.0,7.19,80.0,80.0,5.4

Tom Murphy,Icho Larenas,Heavyweight,KO/TKO,2006.0,LasVegas,74.0,227.0,--,Southpaw,1974.0,2.5,71.0,0.17,84.0,7.51,85.0,0.0,2.5,75.0,235.0,--,Orthodox,1980.0,0.17,15.0,2.5,28.0,0.0,0.0,14.0,0.0

Chuck Liddell,Randy Couture,Light Heavyweight,KO/TKO,2006.0,LasVegas,74.0,205.0,76.0,Orthodox,1969.0,2.97,35.0,2.71,56.0,0.44,75.0,81.0,0.0,73.0,205.0,75.0,Orthodox,1963.0,2.85,57.0,1.53,59.0,2.78,46.0,58.0,0.5

Brandon Vera,Justin Eilers,Heavyweight,KO/TKO,2006.0,LasVegas,75.0,230.0,78.0,Orthodox,1977.0,3.03,56.0,2.81,52.0,0.7,53.0,59.0,0.2,73.0,235.0,--,Orthodox,1978.0,2.86,43.0,5.66,49.0,0.82,25.0,50.0,0.0

Marcio Cruz,Frank Mir,Heavyweight,KO/TKO,2006.0,LasVegas,76.0,232.0,--,Orthodox,1978.0,2.92,46.0,1.51,68.0,0.53,7.0,37.0,1.6,75.0,264.0,79.0,Southpaw,1979.0,2.18,47.0,3.84,38.0,2.02,40.0,54.0,2.0

Renato Sobral,Mike van Arsdale,Light Heavyweight,SUB,2006.0,LasVegas,73.0,205.0,75.0,Orthodox,1975.0,2.23,45.0,1.53,57.0,2.48,42.0,65.0,2.6,74.0,205.0,--,Switch,1965.0,1.52,41.0,1.91,41.0,1.06,14.0,37.0,0.0

Joe Riggs,Nick Diaz,Welterweight,U-DEC,2006.0,LasVegas,72.0,185.0,70.0,Southpaw,1982.0,2.41,51.0,1.69,57.0,2.45,55.0,62.0,0.6,73.0,170.0,76.0,Southpaw,1983.0,5.71,42.0,3.84,59.0,1.28,32.0,60.0,1.0

Alessio Sakara,Elvis Sinosic,Light Heavyweight,U-DEC,2006.0,LasVegas,72.0,185.0,72.0,Orthodox,1981.0,3.96,47.0,2.8,59.0,2.18,78.0,62.0,0.0,75.0,205.0,77.0,Orthodox,1971.0,1.13,37.0,4.6,53.0,0.0,0.0,0.0,1.2

Paul Buentello,Gilbert Aldana,Heavyweight,KO/TKO,2006.0,LasVegas,74.0,245.0,77.0,Orthodox,1974.0,3.29,45.0,3.83,52.0,0.19,33.0,39.0,0.4,73.0,250.0,--,Orthodox,1977.0,2.91,54.0,6.26,26.0,2.57,40.0,33.0,0.0

Jeff Monson,Branden Lee Hinkle,Heavyweight,SUB,2006.0,LasVegas,69.0,247.0,74.0,Orthodox,1971.0,0.97,30.0,2.87,59.0,1.06,12.0,66.0,0.7,75.0,235.0,--,Orthodox,1973.0,2.61,69.0,3.91,26.0,4.34,57.0,66.0,4.3

Keith Jardine,Mike Whitehead,Light Heavyweight,U-DEC,2006.0,LasVegas,74.0,185.0,76.0,Orthodox,1975.0,3.25,36.0,2.98,59.0,1.18,45.0,62.0,0.7,73.0,205.0,--,Orthodox,1981.0,1.62,33.0,2.36,59.0,3.59,43.0,77.0,0.3

Tim Sylvia,Assuerio Silva,Heavyweight,U-DEC,2006.0,LasVegas,80.0,265.0,80.0,Orthodox,1976.0,4.23,41.0,2.61,61.0,0.11,100.0,75.0,0.1,70.0,241.0,--,Orthodox,1974.0,1.42,46.0,4.2,54.0,2.66,34.0,25.0,1.8

Stephan Bonnar,James Irvin,Light Heavyweight,SUB,2006.0,LasVegas,76.0,205.0,79.0,Orthodox,1977.0,2.76,38.0,3.01,52.0,1.32,40.0,60.0,1.0,74.0,205.0,75.0,Orthodox,1978.0,2.03,48.0,3.86,35.0,0.0,0.0,36.0,0.5

Joshua Burkman,Drew Fickett,Welterweight,SUB,2006.0,LasVegas,70.0,170.0,72.0,Orthodox,1980.0,2.69,43.0,3.13,51.0,2.53,36.0,72.0,0.3,70.0,155.0,70.0,Orthodox,1979.0,2.33,41.0,2.29,57.0,1.3,35.0,30.0,2.2

Chris Leben,Jorge Rivera,Middleweight,KO/TKO,2006.0,LasVegas,71.0,185.0,73.0,Southpaw,1980.0,2.87,42.0,2.87,52.0,1.14,41.0,53.0,0.8,73.0,185.0,73.0,Orthodox,1972.0,3.16,48.0,2.64,54.0,0.84,50.0,63.0,0.1

Josh Neer,Melvin Guillard,Welterweight,SUB,2006.0,LasVegas,71.0,170.0,72.0,Orthodox,1983.0,3.29,46.0,3.63,58.0,1.09,34.0,46.0,1.3,69.0,155.0,71.0,Orthodox,1983.0,2.96,40.0,1.85,66.0,1.3,63.0,61.0,0.2

Duane Ludwig,Jonathan Goulet,Welterweight,KO/TKO,2006.0,LasVegas,70.0,170.0,70.0,Orthodox,1978.0,4.62,44.0,3.05,57.0,0.43,25.0,59.0,0.1,72.0,170.0,73.0,Orthodox,1979.0,1.61,41.0,2.01,46.0,4.17,70.0,45.0,0.6

Spencer Fisher,Aaron Riley,Welterweight,KO/TKO,2006.0,LasVegas,67.0,155.0,68.0,Southpaw,1976.0,3.17,43.0,3.03,64.0,0.67,30.0,60.0,0.8,68.0,155.0,69.0,Southpaw,1980.0,3.45,34.0,3.78,61.0,1.18,34.0,60.0,0.1

Jason Von Flue,Alex Karalexis,Welterweight,SUB,2006.0,LasVegas,72.0,170.0,--,Orthodox,1975.0,1.89,36.0,3.23,52.0,0.62,16.0,58.0,1.5,68.0,155.0,66.0,Orthodox,1977.0,2.57,42.0,2.39,54.0,2.7,45.0,86.0,0.9

Rich Franklin,Nate Quarry,Middleweight,KO/TKO,2005.0,LasVegas,73.0,185.0,76.0,Southpaw,1974.0,4.1,44.0,2.07,62.0,1.31,66.0,63.0,0.7,72.0,185.0,72.0,OpenStance,1972.0,4.96,44.0,2.8,66.0,0.25,33.0,60.0,0.0

Gabriel Gonzaga,Kevin Jordan,Heavyweight,KO/TKO,2005.0,LasVegas,74.0,242.0,76.0,Orthodox,1979.0,2.12,45.0,2.94,57.0,2.8,39.0,66.0,1.1,75.0,245.0,--,Orthodox,1970.0,2.0,40.0,1.91,55.0,0.0,0.0,77.0,0.6

Matt Hughes,Joe Riggs,Welterweight,SUB,2005.0,LasVegas,69.0,170.0,73.0,Switch,1973.0,2.14,53.0,1.36,53.0,2.95,50.0,35.0,1.2,72.0,185.0,70.0,Southpaw,1982.0,2.41,51.0,1.69,57.0,2.45,55.0,62.0,0.6

Georges St-Pierre,Sean Sherk,Welterweight,KO/TKO,2005.0,LasVegas,71.0,185.0,76.0,Orthodox,1981.0,3.78,53.0,1.4,72.0,4.16,74.0,83.0,1.1,66.0,155.0,67.0,Orthodox,1973.0,2.17,35.0,2.71,55.0,4.09,46.0,56.0,0.4

Jeremy Horn,Trevor Prangley,Middleweight,U-DEC,2005.0,LasVegas,73.0,185.0,74.0,Orthodox,1975.0,1.19,39.0,1.99,55.0,1.83,38.0,29.0,1.1,73.0,185.0,75.0,Orthodox,1972.0,2.59,60.0,2.02,48.0,3.38,55.0,74.0,1.0

Sam Hoger,Jeff Newton,Light Heavyweight,SUB,2005.0,LasVegas,74.0,205.0,--,Orthodox,1980.0,1.07,25.0,2.25,57.0,1.12,38.0,29.0,1.3,74.0,205.0,--,Sideways,1966.0,0.28,20.0,1.41,52.0,0.0,0.0,0.0,8.5

Thiago Alves,Ansar Chalangov,Welterweight,KO/TKO,2005.0,LasVegas,69.0,170.0,70.0,Orthodox,1983.0,3.73,41.0,3.42,62.0,0.71,60.0,63.0,0.3,69.0,170.0,--,Orthodox,1979.0,0.68,66.0,1.69,54.0,0.0,0.0,0.0,7.6

Nick Thompson,Keith Wisniewski,Welterweight,U-DEC,2005.0,LasVegas,73.0,170.0,74.0,Orthodox,1981.0,1.87,42.0,1.8,49.0,1.06,100.0,35.0,2.6,72.0,170.0,--,Orthodox,1981.0,2.32,52.0,4.86,42.0,1.57,40.0,78.0,0.3

Diego Sanchez,Nick Diaz,Welterweight,U-DEC,2005.0,LasVegas,70.0,170.0,72.0,Southpaw,1981.0,2.69,37.0,3.02,56.0,1.51,24.0,46.0,0.8,73.0,170.0,76.0,Southpaw,1983.0,5.71,42.0,3.84,59.0,1.28,32.0,60.0,1.0

Rashad Evans,Brad Imes,Heavyweight,S-DEC,2005.0,LasVegas,72.0,205.0,75.0,Orthodox,1979.0,2.14,37.0,2.42,63.0,2.98,44.0,73.0,0.0,79.0,265.0,--,Orthodox,1977.0,2.73,31.0,4.24,49.0,1.72,71.0,0.0,1.0

Joe Stevenson,Luke Cummo,Welterweight,U-DEC,2005.0,LasVegas,67.0,145.0,70.0,Orthodox,1982.0,2.05,44.0,2.44,60.0,2.75,44.0,39.0,2.2,72.0,170.0,74.0,Orthodox,1980.0,1.74,43.0,1.5,59.0,0.89,55.0,42.0,1.4

Kenny Florian,Kit Cope,Welterweight,SUB,2005.0,LasVegas,70.0,145.0,74.0,Southpaw,1976.0,2.41,40.0,1.85,63.0,2.22,33.0,60.0,1.3,72.0,170.0,--,Orthodox,1977.0,1.18,52.0,2.12,35.0,0.0,0.0,50.0,3.5

Joshua Burkman,Sammy Morgan,Welterweight,KO/TKO,2005.0,LasVegas,70.0,170.0,72.0,Orthodox,1980.0,2.69,43.0,3.13,51.0,2.53,36.0,72.0,0.3,70.0,170.0,--,Orthodox,1981.0,1.05,22.0,3.74,40.0,1.43,20.0,0.0,0.5

Melvin Guillard,Marcus Davis,Welterweight,KO/TKO,2005.0,LasVegas,69.0,155.0,71.0,Orthodox,1983.0,2.96,40.0,1.85,66.0,1.3,63.0,61.0,0.2,70.0,170.0,70.0,Southpaw,1973.0,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4

Keith Jardine,Kerry Schall,Heavyweight,KO/TKO,2005.0,LasVegas,74.0,185.0,76.0,Orthodox,1975.0,3.25,36.0,2.98,59.0,1.18,45.0,62.0,0.7,74.0,265.0,--,Orthodox,1971.0,0.94,11.0,4.84,63.0,0.0,0.0,0.0,0.0

Andrei Arlovski,Paul Buentello,Heavyweight,KO/TKO,2005.0,Uncasville,75.0,240.0,77.0,Orthodox,1979.0,3.79,45.0,3.2,57.0,0.4,36.0,76.0,0.2,74.0,245.0,77.0,Orthodox,1974.0,3.29,45.0,3.83,52.0,0.19,33.0,39.0,0.4

Branden Lee Hinkle,Sean Gannon,Heavyweight,KO/TKO,2005.0,Uncasville,75.0,235.0,--,Orthodox,1973.0,2.61,69.0,3.91,26.0,4.34,57.0,66.0,4.3,75.0,265.0,--,Southpaw,--,0.0,0.0,6.38,28.0,0.0,0.0,50.0,0.0

Forrest Griffin,Elvis Sinosic,Light Heavyweight,KO/TKO,2005.0,Uncasville,75.0,205.0,77.0,Orthodox,1979.0,4.38,36.0,2.81,61.0,1.05,48.0,57.0,0.7,75.0,205.0,77.0,Orthodox,1971.0,1.13,37.0,4.6,53.0,0.0,0.0,0.0,1.2

Renato Sobral,Chael Sonnen,Light Heavyweight,SUB,2005.0,Uncasville,73.0,205.0,75.0,Orthodox,1975.0,2.23,45.0,1.53,57.0,2.48,42.0,65.0,2.6,73.0,205.0,73.0,Southpaw,1977.0,3.08,43.0,1.1,62.0,3.81,59.0,66.0,0.4

Joe Riggs,Chris Lytle,Welterweight,KO/TKO,2005.0,Uncasville,72.0,185.0,70.0,Southpaw,1982.0,2.41,51.0,1.69,57.0,2.45,55.0,62.0,0.6,71.0,170.0,68.0,Orthodox,1974.0,3.76,45.0,3.03,58.0,0.7,55.0,55.0,2.4

Jorge Rivera,Dennis Hallman,Middleweight,U-DEC,2005.0,Uncasville,73.0,185.0,73.0,Orthodox,1972.0,3.16,48.0,2.64,54.0,0.84,50.0,63.0,0.1,69.0,155.0,72.0,Orthodox,1975.0,1.12,44.0,1.96,43.0,1.79,30.0,25.0,2.1

Marcio Cruz,Keigo Kunihara,Heavyweight,SUB,2005.0,Uncasville,76.0,232.0,--,Orthodox,1978.0,2.92,46.0,1.51,68.0,0.53,7.0,37.0,1.6,72.0,235.0,--,Orthodox,--,0.17,10.0,1.99,57.0,4.97,40.0,100.0,2.5

Alessio Sakara,Ron Faircloth,Light Heavyweight,CNC,2005.0,Uncasville,72.0,185.0,72.0,Orthodox,1981.0,3.96,47.0,2.8,59.0,2.18,78.0,62.0,0.0,69.0,205.0,--,Orthodox,1979.0,0.39,40.0,8.9,42.0,0.0,0.0,0.0,0.0

David Loiseau,Evan Tanner,Middleweight,KO/TKO,2005.0,LasVegas,72.0,185.0,76.0,Orthodox,1979.0,1.59,44.0,3.64,43.0,0.43,42.0,36.0,0.1,72.0,185.0,74.0,Orthodox,1971.0,3.05,59.0,2.64,56.0,2.55,43.0,25.0,1.3

Chris Leben,Edwin DeWees,Middleweight,SUB,2005.0,LasVegas,71.0,185.0,73.0,Southpaw,1980.0,2.87,42.0,2.87,52.0,1.14,41.0,53.0,0.8,73.0,185.0,--,Orthodox,1982.0,1.53,33.0,6.19,39.0,2.18,66.0,0.0,3.3

Brandon Vera,Fabiano Scherner,Heavyweight,KO/TKO,2005.0,LasVegas,75.0,230.0,78.0,Orthodox,1977.0,3.03,56.0,2.81,52.0,0.7,53.0,59.0,0.2,75.0,257.0,--,Orthodox,1972.0,1.31,31.0,3.2,38.0,1.09,33.0,40.0,0.0

Drew Fickett,Josh Koscheck,Welterweight,SUB,2005.0,LasVegas,70.0,155.0,70.0,Orthodox,1979.0,2.33,41.0,2.29,57.0,1.3,35.0,30.0,2.2,70.0,170.0,73.0,Orthodox,1977.0,1.79,36.0,2.27,63.0,2.46,48.0,64.0,0.4

Spencer Fisher,Thiago Alves,Welterweight,SUB,2005.0,LasVegas,67.0,155.0,68.0,Southpaw,1976.0,3.17,43.0,3.03,64.0,0.67,30.0,60.0,0.8,69.0,170.0,70.0,Orthodox,1983.0,3.73,41.0,3.42,62.0,0.71,60.0,63.0,0.3

Jon Fitch,Brock Larson,Middleweight,U-DEC,2005.0,LasVegas,72.0,170.0,74.0,Orthodox,1978.0,2.61,50.0,1.65,54.0,3.6,51.0,56.0,0.8,71.0,170.0,71.0,Southpaw,1977.0,1.39,46.0,1.5,55.0,2.67,34.0,43.0,2.0

Jonathan Goulet,Jay Hieron,Welterweight,KO/TKO,2005.0,LasVegas,72.0,170.0,73.0,Orthodox,1979.0,1.61,41.0,2.01,46.0,4.17,70.0,45.0,0.6,72.0,170.0,75.0,Orthodox,1976.0,1.66,32.0,1.89,61.0,4.05,60.0,66.0,1.0

Chuck Liddell,Jeremy Horn,Light Heavyweight,KO/TKO,2005.0,LasVegas,74.0,205.0,76.0,Orthodox,1969.0,2.97,35.0,2.71,56.0,0.44,75.0,81.0,0.0,73.0,185.0,74.0,Orthodox,1975.0,1.19,39.0,1.99,55.0,1.83,38.0,29.0,1.1

Tim Sylvia,Tra Telligman,Heavyweight,KO/TKO,2005.0,LasVegas,80.0,265.0,80.0,Orthodox,1976.0,4.23,41.0,2.61,61.0,0.11,100.0,75.0,0.1,74.0,233.0,--,Orthodox,1965.0,1.83,35.0,3.02,56.0,0.87,100.0,80.0,0.0

Randy Couture,Mike van Arsdale,Light Heavyweight,SUB,2005.0,LasVegas,73.0,205.0,75.0,Orthodox,1963.0,2.85,57.0,1.53,59.0,2.78,46.0,58.0,0.5,74.0,205.0,--,Switch,1965.0,1.52,41.0,1.91,41.0,1.06,14.0,37.0,0.0

Diego Sanchez,Brian Gassaway,Welterweight,KO/TKO,2005.0,LasVegas,70.0,170.0,72.0,Southpaw,1981.0,2.69,37.0,3.02,56.0,1.51,24.0,46.0,0.8,73.0,170.0,--,Orthodox,1972.0,0.34,26.0,3.65,44.0,0.0,0.0,42.0,0.0

Georges St-Pierre,Frank Trigg,Welterweight,SUB,2005.0,LasVegas,71.0,185.0,76.0,Orthodox,1981.0,3.78,53.0,1.4,72.0,4.16,74.0,83.0,1.1,69.0,170.0,71.0,Southpaw,1972.0,2.79,46.0,1.9,56.0,2.35,47.0,75.0,0.8

Matt Lindland,Joe Doerksen,Middleweight,U-DEC,2005.0,LasVegas,72.0,185.0,74.0,Southpaw,1970.0,2.62,50.0,1.56,52.0,3.01,48.0,60.0,1.3,72.0,185.0,75.0,Orthodox,1977.0,1.43,42.0,2.79,50.0,2.02,33.0,33.0,2.3

Trevor Prangley,Travis Lutter,Middleweight,U-DEC,2005.0,LasVegas,73.0,185.0,75.0,Orthodox,1972.0,2.59,60.0,2.02,48.0,3.38,55.0,74.0,1.0,71.0,185.0,75.0,Orthodox,1973.0,0.41,32.0,2.42,42.0,1.95,24.0,30.0,0.7

James Irvin,Terry Martin,Light Heavyweight,KO/TKO,2005.0,LasVegas,74.0,205.0,75.0,Orthodox,1978.0,2.03,48.0,3.86,35.0,0.0,0.0,36.0,0.5,68.0,185.0,71.0,Orthodox,1980.0,2.82,43.0,3.13,54.0,3.1,42.0,92.0,0.0

Nate Marquardt,Ivan Salaverry,Middleweight,U-DEC,2005.0,LasVegas,72.0,185.0,74.0,Orthodox,1979.0,2.71,49.0,2.32,55.0,1.87,51.0,70.0,0.8,72.0,185.0,--,Orthodox,1971.0,3.01,47.0,1.19,76.0,0.49,18.0,36.0,2.5

Chris Leben,Patrick Cote,Middleweight,S-DEC,2005.0,LasVegas,71.0,185.0,73.0,Southpaw,1980.0,2.87,42.0,2.87,52.0,1.14,41.0,53.0,0.8,71.0,170.0,75.0,Orthodox,1980.0,2.81,48.0,3.21,48.0,0.68,20.0,43.0,0.2

Stephan Bonnar,Sam Hoger,Light Heavyweight,U-DEC,2005.0,LasVegas,76.0,205.0,79.0,Orthodox,1977.0,2.76,38.0,3.01,52.0,1.32,40.0,60.0,1.0,74.0,205.0,--,Orthodox,1980.0,1.07,25.0,2.25,57.0,1.12,38.0,29.0,1.3

Nate Quarry,Pete Sell,Middleweight,KO/TKO,2005.0,LasVegas,72.0,185.0,72.0,OpenStance,1972.0,4.96,44.0,2.8,66.0,0.25,33.0,60.0,0.0,71.0,170.0,75.0,Orthodox,1982.0,2.6,42.0,3.65,51.0,0.91,21.0,47.0,0.9

Josh Koscheck,Pete Spratt,Welterweight,SUB,2005.0,LasVegas,70.0,170.0,73.0,Orthodox,1977.0,1.79,36.0,2.27,63.0,2.46,48.0,64.0,0.4,69.0,170.0,--,Orthodox,1971.0,1.63,48.0,1.33,55.0,0.3,100.0,46.0,0.3

Mike Swick,Gideon Ray,Middleweight,KO/TKO,2005.0,LasVegas,73.0,170.0,77.0,Orthodox,1979.0,2.36,37.0,2.29,54.0,1.06,50.0,61.0,0.6,70.0,185.0,--,Southpaw,1973.0,2.08,40.0,2.58,53.0,1.49,100.0,0.0,0.0

Kenny Florian,Alex Karalexis,Welterweight,KO/TKO,2005.0,LasVegas,70.0,145.0,74.0,Southpaw,1976.0,2.41,40.0,1.85,63.0,2.22,33.0,60.0,1.3,68.0,155.0,66.0,Orthodox,1977.0,2.57,42.0,2.39,54.0,2.7,45.0,86.0,0.9

Drew Fickett,Josh Neer,Welterweight,SUB,2005.0,LasVegas,70.0,155.0,70.0,Orthodox,1979.0,2.33,41.0,2.29,57.0,1.3,35.0,30.0,2.2,71.0,170.0,72.0,Orthodox,1983.0,3.29,46.0,3.63,58.0,1.09,34.0,46.0,1.3

Andrei Arlovski,Justin Eilers,Heavyweight,KO/TKO,2005.0,AtlanticCity,75.0,240.0,77.0,Orthodox,1979.0,3.79,45.0,3.2,57.0,0.4,36.0,76.0,0.2,73.0,235.0,--,Orthodox,1978.0,2.86,43.0,5.66,49.0,0.82,25.0,50.0,0.0

Karo Parisyan,Matt Serra,Welterweight,U-DEC,2005.0,AtlanticCity,70.0,170.0,72.0,Orthodox,1982.0,2.49,41.0,2.19,58.0,5.27,59.0,59.0,1.0,66.0,170.0,68.0,Orthodox,1974.0,1.98,39.0,2.64,46.0,2.05,20.0,38.0,0.9

Rich Franklin,Evan Tanner,Middleweight,KO/TKO,2005.0,AtlanticCity,73.0,185.0,76.0,Southpaw,1974.0,4.1,44.0,2.07,62.0,1.31,66.0,63.0,0.7,72.0,185.0,74.0,Orthodox,1971.0,3.05,59.0,2.64,56.0,2.55,43.0,25.0,1.3

Forrest Griffin,Bill Mahood,Light Heavyweight,SUB,2005.0,AtlanticCity,75.0,205.0,77.0,Orthodox,1979.0,4.38,36.0,2.81,61.0,1.05,48.0,57.0,0.7,75.0,200.0,--,Orthodox,1967.0,1.54,85.0,3.59,17.0,0.0,0.0,0.0,3.9

Paul Buentello,Kevin Jordan,Heavyweight,SUB,2005.0,AtlanticCity,74.0,245.0,77.0,Orthodox,1974.0,3.29,45.0,3.83,52.0,0.19,33.0,39.0,0.4,75.0,245.0,--,Orthodox,1970.0,2.0,40.0,1.91,55.0,0.0,0.0,77.0,0.6

Nate Quarry,Shonie Carter,Middleweight,KO/TKO,2005.0,AtlanticCity,72.0,185.0,72.0,OpenStance,1972.0,4.96,44.0,2.8,66.0,0.25,33.0,60.0,0.0,70.0,170.0,--,Southpaw,1972.0,1.62,36.0,2.32,47.0,0.75,66.0,75.0,0.0

David Loiseau,Charles McCarthy,Middleweight,KO/TKO,2005.0,AtlanticCity,72.0,185.0,76.0,Orthodox,1979.0,1.59,44.0,3.64,43.0,0.43,42.0,36.0,0.1,70.0,185.0,71.0,Orthodox,1980.0,0.18,12.0,4.03,56.0,2.67,60.0,0.0,2.7

Nick Diaz,Koji Oishi,Welterweight,KO/TKO,2005.0,AtlanticCity,73.0,170.0,76.0,Southpaw,1983.0,5.71,42.0,3.84,59.0,1.28,32.0,60.0,1.0,68.0,170.0,--,Orthodox,1977.0,1.43,9.0,17.86,43.0,0.0,0.0,0.0,0.0

Chuck Liddell,Randy Couture,Light Heavyweight,KO/TKO,2005.0,LasVegas,74.0,205.0,76.0,Orthodox,1969.0,2.97,35.0,2.71,56.0,0.44,75.0,81.0,0.0,73.0,205.0,75.0,Orthodox,1963.0,2.85,57.0,1.53,59.0,2.78,46.0,58.0,0.5

Renato Sobral,Travis Wiuff,Light Heavyweight,SUB,2005.0,LasVegas,73.0,205.0,75.0,Orthodox,1975.0,2.23,45.0,1.53,57.0,2.48,42.0,65.0,2.6,75.0,205.0,--,Orthodox,1978.0,0.48,30.0,4.03,41.0,4.84,57.0,44.0,1.2

Matt Hughes,Frank Trigg,Welterweight,SUB,2005.0,LasVegas,69.0,170.0,73.0,Switch,1973.0,2.14,53.0,1.36,53.0,2.95,50.0,35.0,1.2,69.0,170.0,71.0,Southpaw,1972.0,2.79,46.0,1.9,56.0,2.35,47.0,75.0,0.8

Matt Lindland,Travis Lutter,Middleweight,SUB,2005.0,LasVegas,72.0,185.0,74.0,Southpaw,1970.0,2.62,50.0,1.56,52.0,3.01,48.0,60.0,1.3,71.0,185.0,75.0,Orthodox,1973.0,0.41,32.0,2.42,42.0,1.95,24.0,30.0,0.7

Georges St-Pierre,Jason Miller,Welterweight,U-DEC,2005.0,LasVegas,71.0,185.0,76.0,Orthodox,1981.0,3.78,53.0,1.4,72.0,4.16,74.0,83.0,1.1,73.0,185.0,--,Orthodox,1980.0,1.83,43.0,2.3,49.0,1.31,28.0,43.0,1.3

Ivan Salaverry,Joe Riggs,Middleweight,SUB,2005.0,LasVegas,72.0,185.0,--,Orthodox,1971.0,3.01,47.0,1.19,76.0,0.49,18.0,36.0,2.5,72.0,185.0,70.0,Southpaw,1982.0,2.41,51.0,1.69,57.0,2.45,55.0,62.0,0.6

Joe Doerksen,Patrick Cote,Middleweight,SUB,2005.0,LasVegas,72.0,185.0,75.0,Orthodox,1977.0,1.43,42.0,2.79,50.0,2.02,33.0,33.0,2.3,71.0,170.0,75.0,Orthodox,1980.0,2.81,48.0,3.21,48.0,0.68,20.0,43.0,0.2

Mike van Arsdale,John Marsh,Heavyweight,U-DEC,2005.0,LasVegas,74.0,205.0,--,Switch,1965.0,1.52,41.0,1.91,41.0,1.06,14.0,37.0,0.0,72.0,265.0,--,Orthodox,1970.0,0.83,42.0,2.23,40.0,0.43,100.0,54.0,0.4

Rich Franklin,Ken Shamrock,Light Heavyweight,KO/TKO,2005.0,LasVegas,73.0,185.0,76.0,Southpaw,1974.0,4.1,44.0,2.07,62.0,1.31,66.0,63.0,0.7,73.0,205.0,72.0,Orthodox,1964.0,1.47,46.0,4.3,39.0,0.94,60.0,44.0,2.5

